1227	404	百万鬼夜行「其の壱拾肆」	53	21	33	6500000	1228	0	16
1229	405	百万鬼夜行「其の壱拾伍」	53	20	34	6500000	1230	0	16
1231	406	百万鬼夜行「其の壱拾陸」	53	19	35	6500000	1232	0	16
1233	407	百万鬼夜行「其の壱拾柒」	53	18	36	6500000	1234	0	16
1235	408	百万鬼夜行「其の壱拾捌」	53	17	37	6500000	1236	0	16
1237	409	百万鬼夜行「其の壱拾玖」	53	16	38	6500000	1238	0	16
1239	410	百万鬼夜行「其の弐拾」	53	15	39	6500000	1240	0	16
1241	411	百万鬼夜行「其の弐拾壱」	53	14	40	6500000	1242	0	16
1243	412	百万鬼夜行「其の弐拾弐」	53	13	41	6500000	1244	0	16
1245	413	百万鬼夜行「其の弐拾参」	53	12	42	6500000	1246	0	16
1247	414	百万鬼夜行「其の弐拾肆」	53	11	43	6500000	1248	0	16
1249	415	百万鬼夜行「其の弐拾伍」	53	10	44	6500000	1250	0	16
1251	416	百万鬼夜行「其の弐拾陸」	53	9	45	6500000	1252	0	16
1253	417	百万鬼夜行「其の弐拾柒」	53	8	46	6500000	1254	0	16
1255	418	百万鬼夜行「其の弐拾捌」	53	7	47	6500000	1256	0	16
1257	419	百万鬼夜行「其の弐拾玖」	53	6	48	6500000	1258	0	16
1259	420	百万鬼夜行「其の参拾」	53	5	49	6500000	1260	0	16
1261	421	百万鬼夜行「其の参拾壱」	53	4	50	6500000	1262	0	16
1263	422	百万鬼夜行「其の参拾弐」	53	3	51	6500000	1264	0	16
1265	423	百万鬼夜行「其の参拾参」	53	2	52	6500000	1266	0	16
1267	424	百万鬼夜行「其の参拾肆」	53	1	53	6500000	1268	0	16
1269	425	百万鬼夜行「其の参拾五」	53	0	54	6500000	200000	10	16
